,production,imports,exports
2016-01-01 00:00:00,2825.290001221001,5024.1,760.3
2016-01-01 01:00:00,2749.6675494387746,5228.7803,809.0
2016-01-01 02:00:00,2678.290054626763,5339.48,986.0
2016-01-01 03:00:00,2613.7074893191457,5256.7803,793.4
2016-01-01 04:00:00,2622.7024577334523,5228.8896,737.0
2016-01-01 05:00:00,2695.382473297417,5022.67,745.5
2016-01-01 06:00:00,2787.182494945824,5195.71,753.0
2016-01-01 07:00:00,2740.169967956841,5307.46,729.1
2016-01-01 08:00:00,2981.494919128716,5184.89,565.0
2016-01-01 09:00:00,3010.742565460503,4715.41,632.1
2016-01-01 10:00:00,3307.4475634768605,4470.91,636.4
2016-01-01 11:00:00,3766.9950679019094,4073.7598,699.2
2016-01-01 12:00:00,3557.767521210015,4047.04,588.9
2016-01-01 13:00:00,3096.1775409057736,4472.32,546.8
2016-01-01 14:00:00,3072.555019684136,4740.5,364.6
2016-01-01 15:00:00,3913.7049716189504,4102.1,406.0
2016-01-01 16:00:00,4543.009940929711,3970.0,461.9
2016-01-01 17:00:00,4596.067603893578,4097.5,507.6
2016-01-01 18:00:00,4480.902481384575,4279.5,762.1
2016-01-01 19:00:00,4449.989967651665,4343.0,983.5
2016-01-01 20:00:00,3819.034988708794,4597.4,1005.0
2016-01-01 21:00:00,3593.6100009158254,4695.54,978.0
2016-01-01 22:00:00,2767.042572326958,5008.8604,777.7
2016-01-01 23:00:00,2757.7375338748097,5107.23,589.1
2016-01-02 00:00:00,2691.4749377444386,5191.02,724.1
2016-01-02 01:00:00,2635.8700717166066,5177.7803,646.2
2016-01-02 02:00:00,2737.857513733208,4936.33,444.3
2016-01-02 03:00:00,2791.9724810793996,4965.06,428.8
2016-01-02 04:00:00,3037.8899462893605,5014.27,472.0
2016-01-02 05:00:00,3386.1899340823293,4981.21,471.0
2016-01-02 06:00:00,3638.8250501826406,5407.84,583.4
2016-01-02 07:00:00,3935.5374949648976,5650.7,597.0
2016-01-02 08:00:00,4142.480064697564,5704.5,555.8
2016-01-02 09:00:00,4295.317497558892,5443.9004,582.2
2016-01-02 10:00:00,4362.772453613579,5167.4,579.8
2016-01-02 11:00:00,4489.320167846978,4891.7,641.9
2016-01-02 12:00:00,4479.364960022271,5118.1997,601.7
2016-01-02 13:00:00,4567.044956512749,4982.5,576.1
2016-01-02 14:00:00,4653.602457351983,5022.5996,473.5
2016-01-02 15:00:00,4932.187465019524,4605.3003,493.2
2016-01-02 16:00:00,6003.334960766137,3828.5,638.7
2016-01-02 17:00:00,6411.085082836449,3672.2,859.19995
2016-01-02 18:00:00,5723.060051269829,4096.4004,946.5
2016-01-02 19:00:00,5114.15248901397,4674.8,901.2
2016-01-02 20:00:00,4688.605003662407,4878.2,851.4
2016-01-02 21:00:00,4165.984947510064,5271.8,687.4
2016-01-02 22:00:00,3874.819984741509,5326.2,598.6
2016-01-02 23:00:00,3914.040001221001,5167.9,666.3
2016-01-03 00:00:00,3844.6474536135793,5236.0,768.2
2016-01-03 01:00:00,3669.7448809817433,5097.45,763.1
2016-01-03 02:00:00,3581.110039062798,5104.5,765.4
2016-01-03 03:00:00,3517.150032348931,5040.0,660.5
2016-01-03 04:00:00,3483.3049548342824,5149.94,781.9
2016-01-03 05:00:00,3511.7099841311574,5344.91,871.9
2016-01-03 06:00:00,3685.9300001338124,5551.0303,719.9
2016-01-03 07:00:00,3742.5999797061086,5681.12,613.4
2016-01-03 08:00:00,3829.3749926760793,5599.8,533.1
2016-01-03 09:00:00,4057.082508392632,5459.4,503.80002
2016-01-03 10:00:00,3996.872490234673,5176.6,389.9
2016-01-03 11:00:00,4081.012481994927,5076.5,422.0
2016-01-03 12:00:00,3981.619949646294,5311.7,480.2
2016-01-03 13:00:00,3906.612579651177,5279.3,539.3
