,Carbon intensity,Human carcinogenic toxicity,Fine particulate matter formation,Land use
2016-01-01 00:00:00,0.007210585981528214,0.0013203761764136773,7.937209368296621e-06,0.0002308337598021803
2016-01-01 01:00:00,0.006149998843630443,0.001230436161524561,6.925788951518267e-06,0.00016482347630099518
2016-01-01 02:00:00,0.005925303165308705,0.0011960031827985143,6.710025087902437e-06,0.00015786077260265705
2016-01-01 03:00:00,0.006045859425756599,0.0012551397579302823,6.975318361346748e-06,0.0001580488022689829
2016-01-01 04:00:00,0.006215715951732719,0.0012814302024920644,7.098866210850916e-06,0.0001593964543393569
2016-01-01 05:00:00,0.006085735543200368,0.0012704745956452872,6.952196482177448e-06,0.0001487974325610163
2016-01-01 06:00:00,0.005779638461957023,0.0012552807239991789,6.824311716949103e-06,0.00014138383148028466
2016-01-01 07:00:00,0.005763953711943981,0.0012250724445566844,6.664575775110337e-06,0.00013704067716126288
2016-01-01 08:00:00,0.0064403404918203086,0.0013002871363698978,7.650939731322848e-06,0.00015945688763064955
2016-01-01 09:00:00,0.007194413802233146,0.00141130795530391,9.405666240207652e-06,0.00018622779838720023
2016-01-01 10:00:00,0.008336750801660572,0.001588308031357603,1.2374988104778451e-05,0.0002251764493977051
2016-01-01 11:00:00,0.00894363329524745,0.0016680469376492515,1.3731852100391793e-05,0.0002584259395422639
2016-01-01 12:00:00,0.008614259336980961,0.0016435794617937107,1.2947786248929891e-05,0.00024380568933488343
2016-01-01 13:00:00,0.007966556862950693,0.0015234748766609807,1.1012985733269988e-05,0.00022499637697804273
2016-01-01 14:00:00,0.007558260579550931,0.0014582040633989524,9.719607913116278e-06,0.0002075704329576079
2016-01-01 15:00:00,0.007216832674400092,0.0013750754654714053,7.97148376171836e-06,0.00017708318458140861
2016-01-01 16:00:00,0.01009664976592432,0.0015619597282782022,9.899694824581695e-06,0.00033351296264480144
2016-01-01 17:00:00,0.009372259090813056,0.0014613419027452426,9.13364407346109e-06,0.0002985978222789104
2016-01-01 18:00:00,0.008760396897009918,0.0013732687054584412,8.53092517150246e-06,0.00027533673761960395
2016-01-01 19:00:00,0.006821039222015151,0.0012179275467426118,6.75615309487207e-06,0.00015811733973275044
2016-01-01 20:00:00,0.005959147527468188,0.001173658022513832,6.5562327039573714e-06,0.000154256309762968
2016-01-01 21:00:00,0.005837550070993229,0.0011941073161359902,6.618723067886714e-06,0.00015078445246109745
2016-01-01 22:00:00,0.006244948002408073,0.0012412808847485262,7.0098743388063765e-06,0.00017145597970891205
2016-01-01 23:00:00,0.0057043587048580535,0.0012214482167278253,6.746157290459502e-06,0.0001509375490778749
2016-01-02 00:00:00,0.007057285658157418,0.0012114136256740115,6.817928803714531e-06,0.0001653848094096519
2016-01-02 01:00:00,0.006794711789598759,0.001211019136700983,6.5828394127046155e-06,0.00014140374293711945
2016-01-02 02:00:00,0.006915791540682708,0.001232271722269575,6.741623373339647e-06,0.00014824605074223834
2016-01-02 03:00:00,0.006680478338125554,0.0012411765984991986,6.772642306848589e-06,0.00014726278647430303
2016-01-02 04:00:00,0.006934636365435881,0.0012439870963766228,6.803159596039647e-06,0.00014937167542250057
2016-01-02 05:00:00,0.00693024612843998,0.0012535322325787333,6.843493186774601e-06,0.0001472667414345694
2016-01-02 06:00:00,0.007345029471656974,0.0012676230326207744,7.070227917575211e-06,0.00016538777660469024
2016-01-02 07:00:00,0.007658682258777197,0.0012492409745231742,6.982928928261414e-06,0.00016498249703139828
2016-01-02 08:00:00,0.008192097436588903,0.001276045584809182,7.361047779620559e-06,0.0001745835382181693
2016-01-02 09:00:00,0.00901420027844401,0.0013196002789712855,8.045146035085617e-06,0.0001949750396429141
2016-01-02 10:00:00,0.009117688475999476,0.0013481507446688231,8.386279110242463e-06,0.00019935875177050244
2016-01-02 11:00:00,0.00905100552590771,0.0013937674981485094,8.904376441318623e-06,0.00023043272638782655
2016-01-02 12:00:00,0.008815573700881148,0.001372863781944458,8.6803927759785e-06,0.0002133920221290931
2016-01-02 13:00:00,0.008896983602130587,0.0013810567010704548,8.575220997838268e-06,0.00021442036871788185
2016-01-02 14:00:00,0.009050849766504866,0.001399689420587479,8.46379643544118e-06,0.00021560636455118998
2016-01-02 15:00:00,0.009583986554718238,0.0013998967226725074,8.412936939442809e-06,0.00024091799316691625
2016-01-02 16:00:00,0.011713716937559505,0.00150140590605413,9.64435113209228e-06,0.00033699208029755933
2016-01-02 17:00:00,0.0117055214376573,0.001475617030599141,9.52674324919894e-06,0.00033710908604151976
2016-01-02 18:00:00,0.00957146085603433,0.001272160901099162,7.518195804995414e-06,0.00021723303173905612
2016-01-02 19:00:00,0.007767732629826294,0.0011638970202344932,6.4902224002932115e-06,0.00015565188741160498
2016-01-02 20:00:00,0.007287632677434262,0.0011468970320334872,6.435053373246366e-06,0.00015663587381007515
2016-01-02 21:00:00,0.007426214118480232,0.0011864757030508606,6.646617551828025e-06,0.00015980327305903123
2016-01-02 22:00:00,0.008031048975966487,0.0012791067625128184,7.238415139809589e-06,0.00018059366790878375
2016-01-02 23:00:00,0.007932669467100386,0.0012968201334238147,7.3025893710811736e-06,0.00017865277099716144
2016-01-03 00:00:00,0.006886236901554596,0.0012753570330892282,7.085971679787903e-06,0.00016737970090586422
2016-01-03 01:00:00,0.006508599633774916,0.0012582300278739,6.915253611407008e-06,0.00015608535386846205
2016-01-03 02:00:00,0.006691404337444851,0.0012754740655359666,7.081715430903017e-06,0.00016597447462898238
2016-01-03 03:00:00,0.007244352860260537,0.00134397592531999,7.547658500717389e-06,0.00018404553016116953
2016-01-03 04:00:00,0.007015069820815013,0.0013101403255372963,7.315874416522049e-06,0.00017470595879237082
2016-01-03 05:00:00,0.0066777477615166565,0.001263827112552106,6.968568162079258e-06,0.00015852784177734775
2016-01-03 06:00:00,0.006857441078557136,0.0012939824407858262,7.168540124402159e-06,0.00016549334555153442
2016-01-03 07:00:00,0.006930575733573819,0.0013177731767356762,7.260959607908991e-06,0.00016140746486163556
2016-01-03 08:00:00,0.0071247355044219175,0.0013437034537553186,7.942894317368858e-06,0.0001692957575126818
2016-01-03 09:00:00,0.008362145628595857,0.0014713109056559812,1.0131704483752951e-05,0.00021027004682614418
2016-01-03 10:00:00,0.009217269146595892,0.001607800273252682,1.243807971530708e-05,0.00023715347613134573
2016-01-03 11:00:00,0.009474858702281142,0.0016318144910834897,1.269417168038325e-05,0.00023859788023656417
2016-01-03 12:00:00,0.009137261992807507,0.0015951025871485693,1.2042775886726064e-05,0.00023297759983006736
2016-01-03 13:00:00,0.008140272864685357,0.0014579596256716425,1.027804419545326e-05,0.00020559461790213053
2016-01-03 14:00:00,0.0075627492330880555,0.0013822742035913826,8.88641649302264e-06,0.0001814825976695523
2016-01-03 15:00:00,0.007961786876841436,0.0013745230631572313,8.136814091635824e-06,0.00020615823893394906
2016-01-03 16:00:00,0.010414508757583213,0.0015272863940946524,9.782026875404783e-06,0.0003405224909066215
2016-01-03 17:00:00,0.011711997129969044,0.0016270433264380783,1.0772394844674151e-05,0.0004022543914838285
