,production,imports,exports
2021-01-01 00:00:00,4848.379882812501,4132.0063,1462.987
2021-01-01 01:00:00,4718.240234375,4309.063,1369.134
2021-01-01 02:00:00,4642.2373046875,3841.4673,936.445
2021-01-01 03:00:00,4520.888183593751,3430.954,510.81302
2021-01-01 04:00:00,4523.4521484375,3581.7188,674.722
2021-01-01 05:00:00,4620.02197265625,3780.331,959.33
2021-01-01 06:00:00,4736.061035156249,4022.1912,1459.9491
2021-01-01 07:00:00,4704.966796875,3996.8909,1234.237
2021-01-01 08:00:00,4755.5947265625,4085.5513,1255.687
2021-01-01 09:00:00,4849.261718749999,4325.935,1400.04
2021-01-01 10:00:00,4798.06787109375,4177.169,1365.5361
2021-01-01 11:00:00,4914.68310546875,4230.199,1502.816
2021-01-01 12:00:00,4731.15625,4374.9697,1141.24
2021-01-01 13:00:00,4732.2431640625,3993.187,824.23596
2021-01-01 14:00:00,4813.109375000001,3548.4663,810.672
2021-01-01 15:00:00,5462.35498046875,2764.29,1090.5911
2021-01-01 16:00:00,8174.143066406249,1974.559,2769.92
2021-01-01 17:00:00,8576.935546874996,2255.6248,3331.1978
2021-01-01 18:00:00,8159.93603515625,3101.9463,3936.2532
2021-01-01 19:00:00,7072.17578125,3583.354,3563.353
2021-01-01 20:00:00,5353.2861328125,4496.7197,2738.226
2021-01-01 21:00:00,5098.7490234375,4230.118,2278.589
2021-01-01 22:00:00,4794.43310546875,4503.0137,1993.1951
2021-01-01 23:00:00,4574.919921875,4469.118,1394.047
2021-01-02 00:00:00,4597.6142578125,4422.698,1241.052
2021-01-02 01:00:00,4516.922851562499,4240.593,1002.15594
2021-01-02 02:00:00,4512.872070312499,4153.55,959.39905
2021-01-02 03:00:00,4463.7490234375,3944.5771,818.14496
2021-01-02 04:00:00,4461.548828125,3986.276,859.772
2021-01-02 05:00:00,4535.5009765625,4061.209,1023.07605
2021-01-02 06:00:00,4671.065917968751,4525.07,1555.9119
2021-01-02 07:00:00,4903.31689453125,4297.835,1653.079
2021-01-02 08:00:00,5164.0947265625,4981.751,2576.083
2021-01-02 09:00:00,5173.653808593749,4998.961,2474.746
2021-01-02 10:00:00,5221.0341796875,4600.89,2259.722
2021-01-02 11:00:00,5349.5751953125,4183.855,2027.6399
2021-01-02 12:00:00,5256.005859375,4325.7856,1793.5391
2021-01-02 13:00:00,5304.77685546875,4407.922,1795.9819
