,production,imports,exports
2023-01-01 00:00:00,16856.0,3132.668,62.425
2023-01-01 01:00:00,15866.0,3155.2358,44.193
2023-01-01 02:00:00,15258.0,2836.685,52.331
2023-01-01 03:00:00,15012.0,3193.452,51.66
2023-01-01 04:00:00,15166.0,3197.207,131.662
2023-01-01 05:00:00,15356.0,3509.1572,256.724
2023-01-01 06:00:00,15727.0,3691.638,373.377
2023-01-01 07:00:00,16714.0,3211.652,400.546
2023-01-01 08:00:00,17797.0,3483.1099,134.022
2023-01-01 09:00:00,19043.0,3482.446,1.002
2023-01-01 10:00:00,20105.0,3467.7827,0.40399998
2023-01-01 11:00:00,20181.0,3570.09,3.726
2023-01-01 12:00:00,19881.0,3114.788,10.774
2023-01-01 13:00:00,18471.0,2726.446,16.725
2023-01-01 14:00:00,18529.0,3313.437,4.5
2023-01-01 15:00:00,19434.0,3335.3142,0.658
2023-01-01 16:00:00,21984.0,3260.951,57.951
2023-01-01 17:00:00,22633.0,3107.357,73.742004
2023-01-01 18:00:00,23042.0,3280.2131,44.795002
2023-01-01 19:00:00,22364.0,3557.9668,19.612999
2023-01-01 20:00:00,21231.0,3577.692,6.502
2023-01-01 21:00:00,19824.0,3430.0059,2.2059999
2023-01-01 22:00:00,17768.0,3204.8052,4.207
2023-01-01 23:00:00,16124.0,3130.59,34.95
2023-01-02 00:00:00,15868.0,2301.733,58.021
2023-01-02 01:00:00,16082.0,2091.606,77.35
2023-01-02 02:00:00,16008.0,2091.621,147.20999
2023-01-02 03:00:00,15871.0,1931.4551,125.421
2023-01-02 04:00:00,16674.0,2226.718,86.013
2023-01-02 05:00:00,19280.0,2953.503,38.653
2023-01-02 06:00:00,22674.0,3191.446,18.942999
2023-01-02 07:00:00,25691.0,3421.501,30.581
2023-01-02 08:00:00,27573.0,3232.973,40.972
2023-01-02 09:00:00,26913.0,3974.449,11.538
2023-01-02 10:00:00,26524.0,4318.9297,3.297
2023-01-02 11:00:00,26106.0,4262.444,8.642
2023-01-02 12:00:00,26179.0,3821.885,25.314999
2023-01-02 13:00:00,26591.0,4088.2,14.719
2023-01-02 14:00:00,26717.0,4306.437,9.556
2023-01-02 15:00:00,27161.0,5024.516,6.067
2023-01-02 16:00:00,29195.0,4303.563,3.516
2023-01-02 17:00:00,29025.0,4222.275,2.498
2023-01-02 18:00:00,29171.0,3989.504,0.20899999
2023-01-02 19:00:00,27140.0,4271.472,0.391
2023-01-02 20:00:00,24709.0,4343.649,2.109
2023-01-02 21:00:00,22147.0,4208.029,4.297
2023-01-02 22:00:00,19787.0,4066.467,2.0
2023-01-02 23:00:00,17132.0,3979.037,3.092
2023-01-03 00:00:00,16405.0,4252.9883,1.796
2023-01-03 01:00:00,15685.0,4145.196,2.604
2023-01-03 02:00:00,15387.0,4194.139,0.0
2023-01-03 03:00:00,15563.0,4384.961,0.0
2023-01-03 04:00:00,16772.0,4500.864,0.001
2023-01-03 05:00:00,19315.0,5006.272,0.0
2023-01-03 06:00:00,22322.0,4965.942,1.493
2023-01-03 07:00:00,25189.0,5654.482,1.709
2023-01-03 08:00:00,26666.0,6060.251,0.493
2023-01-03 09:00:00,26094.0,6402.131,0.40399998
2023-01-03 10:00:00,24799.0,6925.873,3.003
2023-01-03 11:00:00,24278.0,6746.6523,1.401
2023-01-03 12:00:00,23918.0,6846.679,0.997
2023-01-03 13:00:00,24742.0,7466.096,0.702
2023-01-03 14:00:00,25099.0,7593.3804,3.797
2023-01-03 15:00:00,25822.0,7508.1562,1.301
2023-01-03 16:00:00,27570.0,7687.696,1.2969999
2023-01-03 17:00:00,27394.0,7742.4727,0.80399996
2023-01-03 18:00:00,27543.0,7585.565,1.0979999
2023-01-03 19:00:00,25389.0,7410.786,1.098
2023-01-03 20:00:00,22590.0,7820.575,0.0
2023-01-03 21:00:00,20019.0,7526.768,1.902
2023-01-03 22:00:00,17374.0,7268.484,0.297
2023-01-03 23:00:00,14491.0,7576.031,2.4060001
2023-01-04 00:00:00,14147.0,6426.205,1.294
2023-01-04 01:00:00,14142.0,5875.858,0.005
2023-01-04 02:00:00,14171.0,5380.663,3.001
2023-01-04 03:00:00,14520.0,5383.767,4.195
2023-01-04 04:00:00,15210.0,5899.712,0.504
2023-01-04 05:00:00,16746.0,7601.522,2.099
2023-01-04 06:00:00,19990.0,8084.959,3.304
2023-01-04 07:00:00,23390.0,8327.796,0.9
2023-01-04 08:00:00,24753.0,8457.303,1.098
2023-01-04 09:00:00,24055.0,8615.716,1.793
2023-01-04 10:00:00,23378.0,8485.301,2.109
2023-01-04 11:00:00,22517.0,8239.553,0.092
2023-01-04 12:00:00,22535.0,7542.851,2.21
2023-01-04 13:00:00,23702.0,7577.6265,1.696
2023-01-04 14:00:00,24794.0,7332.981,1.102
2023-01-04 15:00:00,26007.0,7499.421,1.995
2023-01-04 16:00:00,27644.0,8261.316,0.206
2023-01-04 17:00:00,27846.0,8369.638,1.4920001
2023-01-04 18:00:00,27305.0,8313.037,2.3
2023-01-04 19:00:00,26199.0,7614.697,1.103
2023-01-04 20:00:00,21932.0,8364.213,0.799
2023-01-04 21:00:00,18695.0,8390.1455,0.398
2023-01-04 22:00:00,16386.0,8033.83,2.406
2023-01-04 23:00:00,16165.0,6790.2134,0.39499998
2023-01-05 00:00:00,15453.0,6188.632,0.0
2023-01-05 01:00:00,14910.0,6018.627,2.606
2023-01-05 02:00:00,14883.0,5948.798,0.892
2023-01-05 03:00:00,15213.0,6055.01,2.803
2023-01-05 04:00:00,16399.0,6410.44,1.602
2023-01-05 05:00:00,19479.0,6569.406,1.303
2023-01-05 06:00:00,22602.0,6798.1616,1.694
2023-01-05 07:00:00,26115.0,6934.41,1.602
2023-01-05 08:00:00,28115.0,6394.919,2.101
2023-01-05 09:00:00,26676.0,6774.778,0.6
2023-01-05 10:00:00,25794.0,6993.204,0.89699996
2023-01-05 11:00:00,24740.0,6866.3623,1.3050001
2023-01-05 12:00:00,24380.0,6822.0156,0.0
2023-01-05 13:00:00,25005.0,6944.6943,0.798
2023-01-05 14:00:00,25519.0,6893.4854,0.394
2023-01-05 15:00:00,26390.0,6851.3228,0.906
2023-01-05 16:00:00,28648.0,6733.524,1.801
2023-01-05 17:00:00,28780.0,6706.584,0.896
2023-01-05 18:00:00,28488.0,6678.9487,6.206
2023-01-05 19:00:00,26195.0,6921.3022,0.599
2023-01-05 20:00:00,24025.0,6635.6,0.494
2023-01-05 21:00:00,21187.0,6430.866,1.6
2023-01-05 22:00:00,18635.0,6552.893,1.302
2023-01-05 23:00:00,15426.0,6912.9194,1.8
2023-01-06 00:00:00,14474.0,7018.127,1.899
2023-01-06 01:00:00,13995.0,6597.082,0.0
2023-01-06 02:00:00,13849.0,6444.978,1.9089999
2023-01-06 03:00:00,13888.0,6440.1587,2.9
2023-01-06 04:00:00,14084.0,6691.333,0.899
2023-01-06 05:00:00,14785.0,7146.9287,1.5
2023-01-06 06:00:00,15629.0,7858.2627,1.402
2023-01-06 07:00:00,16707.0,7812.995,0.996
2023-01-06 08:00:00,17935.0,7952.877,1.6029999
2023-01-06 09:00:00,17912.0,8454.3,0.09
2023-01-06 10:00:00,18751.0,8444.016,0.107
2023-01-06 11:00:00,18906.0,8241.798,0.803
2023-01-06 12:00:00,18249.0,7605.87,0.697
2023-01-06 13:00:00,17817.0,7643.6187,0.502
2023-01-06 14:00:00,17960.0,8369.184,3.0
2023-01-06 15:00:00,18547.0,8280.743,3.201
2023-01-06 16:00:00,20901.0,8269.398,1.101
2023-01-06 17:00:00,21696.0,8402.316,0.70000005
2023-01-06 18:00:00,22159.0,8601.763,2.2979999
2023-01-06 19:00:00,21030.0,8656.588,2.2020001
2023-01-06 20:00:00,19407.0,8572.471,1.003
2023-01-06 21:00:00,17950.0,8333.939,0.596
2023-01-06 22:00:00,15867.0,8272.149,0.898
2023-01-06 23:00:00,14041.0,7699.366,0.599
2023-01-07 00:00:00,13414.0,6785.9043,2.499
2023-01-07 01:00:00,13009.0,6178.1255,0.309
2023-01-07 02:00:00,12717.0,5881.485,1.398
2023-01-07 03:00:00,13068.0,5968.5947,2.896
2023-01-07 04:00:00,14147.0,6380.895,0.699
2023-01-07 05:00:00,14478.0,7346.2046,0.298
2023-01-07 06:00:00,15228.0,8744.052,0.709
2023-01-07 07:00:00,17474.0,8980.449,0.794
2023-01-07 08:00:00,20036.0,7963.8105,1.005
2023-01-07 09:00:00,19892.0,8109.6807,1.699
2023-01-07 10:00:00,19940.0,7973.0195,0.0
2023-01-07 11:00:00,19856.0,8637.991,0.803
2023-01-07 12:00:00,19677.0,8421.1875,0.499
2023-01-07 13:00:00,19582.0,8020.7417,2.699
2023-01-07 14:00:00,19787.0,8020.264,3.894
2023-01-07 15:00:00,20600.0,7996.937,2.6
2023-01-07 16:00:00,22989.0,8311.599,0.105000004
2023-01-07 17:00:00,23432.0,8943.443,1.892
2023-01-07 18:00:00,23668.0,9055.094,2.4060001
2023-01-07 19:00:00,21989.0,8915.95,1.096
2023-01-07 20:00:00,19351.0,8989.196,0.59999996
2023-01-07 21:00:00,17441.0,8897.144,0.1
2023-01-07 22:00:00,16524.0,7834.824,1.403
2023-01-07 23:00:00,14402.0,7647.219,0.903
2023-01-08 00:00:00,13512.0,6967.828,2.494
2023-01-08 01:00:00,13305.0,6127.0283,1.0
2023-01-08 02:00:00,13203.0,5674.214,3.5019999
2023-01-08 03:00:00,13241.0,5429.362,0.302
2023-01-08 04:00:00,13887.0,5338.353,0.302
2023-01-08 05:00:00,14746.0,5877.301,0.896
2023-01-08 06:00:00,15472.0,6271.028,0.105
2023-01-08 07:00:00,16888.0,6395.022,2.501
2023-01-08 08:00:00,18456.0,6942.9893,0.399
2023-01-08 09:00:00,19716.0,6850.0664,0.1
2023-01-08 10:00:00,20364.0,6652.9946,0.699
2023-01-08 11:00:00,21456.0,6392.8237,1.696
2023-01-08 12:00:00,21640.0,5398.629,0.901
2023-01-08 13:00:00,21614.0,4810.383,4.071
2023-01-08 14:00:00,21652.0,4984.44,2.016
2023-01-08 15:00:00,20980.0,6152.1133,0.20300001
2023-01-08 16:00:00,22198.0,7175.208,3.301
2023-01-08 17:00:00,23275.0,7367.4277,1.091
2023-01-08 18:00:00,23937.0,7457.2217,1.502
2023-01-08 19:00:00,22958.0,7171.087,0.507
2023-01-08 20:00:00,21633.0,7451.804,0.093
2023-01-08 21:00:00,20667.0,6798.7197,2.806
2023-01-08 22:00:00,20263.0,4665.506,1.0090001
2023-01-08 23:00:00,18205.0,3465.729,14.874
2023-01-09 00:00:00,17887.0,3476.982,20.153
2023-01-09 01:00:00,17753.0,3714.666,8.183001
2023-01-09 02:00:00,17832.0,3780.157,6.435
2023-01-09 03:00:00,18489.0,4014.688,9.46
2023-01-09 04:00:00,19912.0,4827.784,2.59
2023-01-09 05:00:00,22385.0,6860.525,1.7
2023-01-09 06:00:00,26562.0,8161.4663,2.609
2023-01-09 07:00:00,30231.0,8622.71,1.096
2023-01-09 08:00:00,31755.0,9234.313,0.896
2023-01-09 09:00:00,31418.0,8988.008,0.19999999
2023-01-09 10:00:00,31099.0,9007.082,1.002
2023-01-09 11:00:00,30714.0,8393.364,2.101
2023-01-09 12:00:00,30551.0,8239.186,2.896
2023-01-09 13:00:00,30440.0,8727.061,0.207
2023-01-09 14:00:00,31278.0,8394.135,0.3
2023-01-09 15:00:00,31803.0,8343.416,1.393
2023-01-09 16:00:00,32798.0,8607.785,0.59800005
2023-01-09 17:00:00,32373.0,8330.4795,0.503
2023-01-09 18:00:00,31281.0,8614.364,1.6010001
2023-01-09 19:00:00,29510.0,8392.113,1.398
2023-01-09 20:00:00,26831.0,8241.746,1.298
2023-01-09 21:00:00,24331.0,6375.868,2.203
2023-01-09 22:00:00,22902.0,5467.8687,0.699
2023-01-09 23:00:00,20467.0,5259.195,0.499
2023-01-10 00:00:00,19995.0,5563.325,1.701
2023-01-10 01:00:00,19481.0,5211.9326,3.7020001
2023-01-10 02:00:00,19363.0,5209.6426,0.899
2023-01-10 03:00:00,19094.0,5678.55,0.0
2023-01-10 04:00:00,20097.0,6158.6826,1.1
2023-01-10 05:00:00,23501.0,7766.2773,1.405
2023-01-10 06:00:00,28592.0,8613.849,1.001
2023-01-10 07:00:00,33433.0,7520.584,0.593
2023-01-10 08:00:00,34957.0,7347.613,0.40100002
2023-01-10 09:00:00,34169.0,7413.461,0.904
2023-01-10 10:00:00,33634.0,7587.915,1.798
2023-01-10 11:00:00,32339.0,6729.461,0.60300004
2023-01-10 12:00:00,31420.0,6910.481,0.796
2023-01-10 13:00:00,31085.0,7542.978,0.799
2023-01-10 14:00:00,31088.0,7980.3433,0.204
2023-01-10 15:00:00,31457.0,8505.208,0.69299996
2023-01-10 16:00:00,33127.0,8807.637,1.806
2023-01-10 17:00:00,32696.0,8862.105,1.9940001
2023-01-10 18:00:00,31897.0,9283.914,0.607
2023-01-10 19:00:00,30257.0,8909.642,1.2
2023-01-10 20:00:00,27897.0,8228.381,1.6919999
2023-01-10 21:00:00,24930.0,7391.202,0.905
2023-01-10 22:00:00,22535.0,6633.499,1.096
2023-01-10 23:00:00,20988.0,6051.1045,0.304
2023-01-11 00:00:00,20323.0,5470.881,0.601
2023-01-11 01:00:00,20052.0,5006.5825,1.796
2023-01-11 02:00:00,19920.0,5243.287,1.304
2023-01-11 03:00:00,20126.0,5173.7993,0.092
2023-01-11 04:00:00,21258.0,5543.54,0.7
2023-01-11 05:00:00,24296.0,7196.8594,2.201
2023-01-11 06:00:00,29605.0,8400.571,1.6010001
2023-01-11 07:00:00,34161.0,7995.23,1.9050001
2023-01-11 08:00:00,35564.0,7584.366,0.6
2023-01-11 09:00:00,34146.0,7603.202,1.0
2023-01-11 10:00:00,33527.307693481445,7901.612,0.99799997
2023-01-11 11:00:00,32977.23076629639,6783.656,0.494
2023-01-11 12:00:00,33065.307693481445,6648.9487,0.203
2023-01-11 13:00:00,33394.4285736084,6840.489,1.301
2023-01-11 14:00:00,33508.0,6875.2217,2.602
2023-01-11 15:00:00,34440.0,6742.676,1.2
2023-01-11 16:00:00,35171.0,7271.305,0.902
2023-01-11 17:00:00,33202.0,8461.212,1.6989999
2023-01-11 18:00:00,32403.0,8784.326,2.395
2023-01-11 19:00:00,30350.0,8772.586,0.40100002
2023-01-11 20:00:00,27040.0,8804.494,0.595
2023-01-11 21:00:00,24202.21428489685,7798.16,0.6
2023-01-11 22:00:00,21506.07142829895,8086.6826,1.197
2023-01-11 23:00:00,19810.0,7808.448,0.506
2023-01-12 00:00:00,18597.0,7716.602,0.001
2023-01-12 01:00:00,18265.0,7101.9194,0.193
2023-01-12 02:00:00,18155.0,7022.811,1.8069999
2023-01-12 03:00:00,18083.0,7201.956,1.296
2023-01-12 04:00:00,19660.0,7602.6045,0.598
2023-01-12 05:00:00,24542.0,7279.303,1.207
2023-01-12 06:00:00,30218.0,8125.279,1.401
2023-01-12 07:00:00,33178.0,9140.174,3.3930001
2023-01-12 08:00:00,34419.0,9154.739,1.003
2023-01-12 09:00:00,34640.0,8476.918,0.099
2023-01-12 10:00:00,34885.0,7655.2417,0.701
2023-01-12 11:00:00,32989.0,7601.036,1.396
2023-01-12 12:00:00,32688.0,7275.577,2.507
2023-01-12 13:00:00,32753.0,7788.4004,1.099
2023-01-12 14:00:00,32837.0,7913.3125,1.498
2023-01-12 15:00:00,34004.0,7483.712,0.898
2023-01-12 16:00:00,35005.0,7628.3154,1.599
2023-01-12 17:00:00,33713.0,8695.728,0.5
2023-01-12 18:00:00,32939.0,9123.086,0.79999995
2023-01-12 19:00:00,30758.0,8987.498,1.105
2023-01-12 20:00:00,27660.0,8649.246,0.793
2023-01-12 21:00:00,24480.0,8254.355,0.20199999
2023-01-12 22:00:00,21477.0,8312.188,0.903
2023-01-12 23:00:00,18707.0,7653.535,2.1950002
2023-01-13 00:00:00,17612.0,7214.395,0.304
2023-01-13 01:00:00,17445.0,7079.139,0.003
2023-01-13 02:00:00,17533.0,7407.405,1.494
2023-01-13 03:00:00,17787.0,7414.6484,0.207
2023-01-13 04:00:00,19425.0,7212.492,2.894
2023-01-13 05:00:00,24279.0,7993.7637,2.902
2023-01-13 06:00:00,30024.0,8662.19,1.903
2023-01-13 07:00:00,33892.0,8669.049,2.102
2023-01-13 08:00:00,34772.0,8989.203,2.402
2023-01-13 09:00:00,33848.0,8828.457,1.194
2023-01-13 10:00:00,33666.0,8819.48,0.100999996
2023-01-13 11:00:00,32688.0,7544.187,0.498
2023-01-13 12:00:00,31722.0,7517.6113,0.001
2023-01-13 13:00:00,32294.0,7946.785,0.299
2023-01-13 14:00:00,32571.0,8487.296,1.506
2023-01-13 15:00:00,32929.0,8668.931,0.692
2023-01-13 16:00:00,33850.0,8827.555,0.206
2023-01-13 17:00:00,34374.0,8440.829,1.599
2023-01-13 18:00:00,33600.0,8576.514,0.597
2023-01-13 19:00:00,30908.0,8722.244,0.5
2023-01-13 20:00:00,27320.0,8421.847,0.297
2023-01-13 21:00:00,24345.0,8028.6025,0.205
2023-01-13 22:00:00,21850.0,7653.503,2.0960002
2023-01-13 23:00:00,18885.0,7861.3486,0.201
2023-01-14 00:00:00,17471.0,7494.283,0.406
2023-01-14 01:00:00,16710.0,7341.2383,2.298
2023-01-14 02:00:00,16678.0,7384.641,3.7989998
2023-01-14 03:00:00,16576.0,7430.833,3.7
2023-01-14 04:00:00,16410.0,7727.6953,2.406
2023-01-14 05:00:00,18480.0,8080.3223,1.197
2023-01-14 06:00:00,21473.0,8145.212,3.197
2023-01-14 07:00:00,24513.0,7823.882,2.101
2023-01-14 08:00:00,26069.0,7404.358,1.607
2023-01-14 09:00:00,25568.0,6883.76,2.596
2023-01-14 10:00:00,25174.59339904785,6847.3027,1.0979999
2023-01-14 11:00:00,25460.302200317383,5787.657,0.704
2023-01-14 12:00:00,25199.09339904785,5185.648,0.19999999
2023-01-14 13:00:00,24215.0,5473.747,1.7049999
2023-01-14 14:00:00,22871.0,6462.237,0.497
2023-01-14 15:00:00,24432.0,6732.5967,0.207
2023-01-14 16:00:00,26727.0,7403.216,1.292
2023-01-14 17:00:00,27134.0,8378.525,1.102
2023-01-14 18:00:00,27372.0,8616.869,0.304
2023-01-14 19:00:00,24856.0,8437.598,1.899
2023-01-14 20:00:00,22981.0,7730.326,2.194
2023-01-14 21:00:00,20944.0,7555.5728,0.705
2023-01-14 22:00:00,19098.0,6987.5347,0.095
2023-01-14 23:00:00,16905.0,7289.804,0.999
2023-01-15 00:00:00,15932.0,6631.207,2.2
2023-01-15 01:00:00,15164.0,6147.829,0.408
2023-01-15 02:00:00,14824.0,5846.852,1.4970001
2023-01-15 03:00:00,14736.0,5792.268,2.101
2023-01-15 04:00:00,14765.0,6066.62,0.796
2023-01-15 05:00:00,15605.0,6408.9917,0.101
2023-01-15 06:00:00,16159.0,7320.1113,1.301
2023-01-15 07:00:00,18167.0,7112.862,1.997
2023-01-15 08:00:00,19930.0,7434.2197,0.603
2023-01-15 09:00:00,21084.0,7159.917,1.099
2023-01-15 10:00:00,22564.0,6575.041,2.205
2023-01-15 11:00:00,23422.0,6036.8223,1.394
2023-01-15 12:00:00,22975.0,5574.924,1.205
2023-01-15 13:00:00,22379.0,5670.896,0.701
2023-01-15 14:00:00,21519.0,6265.455,0.102
2023-01-15 15:00:00,21970.0,6810.808,1.199
2023-01-15 16:00:00,23582.0,7453.6934,0.397
2023-01-15 17:00:00,24335.0,7829.39,0.399
2023-01-15 18:00:00,24801.0,8135.4795,0.0
2023-01-15 19:00:00,23787.0,8009.392,0.302
2023-01-15 20:00:00,22083.0,8038.767,1.196
2023-01-15 21:00:00,21310.0,6751.131,1.9060001
2023-01-15 22:00:00,20082.0,5855.506,1.296
2023-01-15 23:00:00,17832.0,5420.701,2.699
2023-01-16 00:00:00,17438.0,4741.9473,1.1750001
2023-01-16 01:00:00,17871.0,4318.794,5.111
2023-01-16 02:00:00,18006.0,4372.46,0.244
2023-01-16 03:00:00,18903.0,4279.392,3.1209998
2023-01-16 04:00:00,20472.0,5083.772,3.9959998
2023-01-16 05:00:00,25258.0,6492.108,3.402
2023-01-16 06:00:00,30211.0,7482.158,1.605
2023-01-16 07:00:00,33054.0,8822.113,1.2
2023-01-16 08:00:00,35461.0,8248.648,1.102
2023-01-16 09:00:00,35689.0,7675.582,0.198
2023-01-16 10:00:00,35378.0,7721.2837,0.49800003
