,production,imports,exports
2021-01-01 00:00:00,20149.0,1273.3469,641.201
2021-01-01 01:00:00,19006.0,1278.1221,680.074
2021-01-01 02:00:00,18068.0,1409.14,739.317
2021-01-01 03:00:00,17915.0,1384.45,900.126
2021-01-01 04:00:00,18083.0,1338.95,766.603
2021-01-01 05:00:00,18156.0,1987.299,536.276
2021-01-01 06:00:00,18211.0,2931.633,338.32
2021-01-01 07:00:00,19244.0,2572.479,425.972
2021-01-01 08:00:00,20797.0,2359.767,518.41003
2021-01-01 09:00:00,22045.0,2212.322,559.239
2021-01-01 10:00:00,24303.0,1772.432,626.153
2021-01-01 11:00:00,26464.0,1491.63,927.031
2021-01-01 12:00:00,24656.0,1650.08,1047.138
2021-01-01 13:00:00,22503.0,1914.65,693.855
2021-01-01 14:00:00,22385.0,2043.526,554.98303
2021-01-01 15:00:00,23187.0,2401.975,418.633
2021-01-01 16:00:00,24666.0,3190.5078,238.22299
2021-01-01 17:00:00,24574.0,3873.3381,178.503
2021-01-01 18:00:00,24993.0,4154.879,149.1
2021-01-01 19:00:00,23977.0,4763.861,108.600006
2021-01-01 20:00:00,23761.0,3900.572,240.155
2021-01-01 21:00:00,23308.0,2205.9011,407.699
2021-01-01 22:00:00,21581.0,1696.887,536.596
2021-01-01 23:00:00,20804.0,978.999,1239.859
2021-01-02 00:00:00,19694.0,1270.54,1430.974
2021-01-02 01:00:00,19635.0,1313.7999,1644.53
2021-01-02 02:00:00,19564.0,1407.53,1873.727
2021-01-02 03:00:00,19623.0,1354.8401,1703.997
2021-01-02 04:00:00,20240.0,1433.3899,1369.855
2021-01-02 05:00:00,20566.0,2377.988,582.914
2021-01-02 06:00:00,21136.0,3660.4119,318.628
2021-01-02 07:00:00,22868.0,4058.281,304.723
2021-01-02 08:00:00,24013.0,4565.887,268.645
2021-01-02 09:00:00,25343.0,4505.934,339.292
2021-01-02 10:00:00,26353.0,4138.104,357.417
2021-01-02 11:00:00,27114.0,3421.254,465.20898
2021-01-02 12:00:00,25625.0,3798.2368,439.689
2021-01-02 13:00:00,24477.0,4115.378,369.943
2021-01-02 14:00:00,24262.0,4482.541,286.583
2021-01-02 15:00:00,25456.0,4431.979,204.209
2021-01-02 16:00:00,29611.0,2435.162,423.946
