,Carbon intensity,Human carcinogenic toxicity,Fine particulate matter formation,Land use
2020-01-01 00:00:00,0.4566595984002867,0.03777354406616432,0.00024106615571130614,0.01037614720194392
2020-01-01 01:00:00,0.4671153495343733,0.03883425472790072,0.0002452461478129093,0.010400088571861555
2020-01-01 02:00:00,0.46761354620874085,0.038797613444300175,0.00024562106924078787,0.010307973383346079
2020-01-01 03:00:00,0.464365535023262,0.038711504658770164,0.0002444272823604865,0.010253671129987783
2020-01-01 04:00:00,0.4658856053100817,0.038709690148264204,0.0002456846848651007,0.01033996315457067
2020-01-01 05:00:00,0.46482074637141346,0.038495444170721864,0.0002465577696852429,0.010531852387977117
2020-01-01 06:00:00,0.46009081789112766,0.037916849123060536,0.00024473429363026076,0.010603506594271296
2020-01-01 07:00:00,0.46578584191483563,0.03864915002962593,0.0002473680758541974,0.010598356401256837
2020-01-01 08:00:00,0.4480526210400863,0.037621672727086365,0.0002486354201354571,0.010637425027719792
2020-01-01 09:00:00,0.4277660174537801,0.03652017043263944,0.00024993418606092865,0.010651293232223422
2020-01-01 10:00:00,0.41106947356008844,0.035404514677265825,0.00025019647211446926,0.01068612552943818
2020-01-01 11:00:00,0.4058319744818469,0.035253568879389297,0.0002508318745552275,0.01063498162443415
2020-01-01 12:00:00,0.40158792189144726,0.034751444660866646,0.00024738765547405167,0.010615929086203109
2020-01-01 13:00:00,0.4338573719720323,0.03730558047518786,0.0002501802623899215,0.010417445091492554
2020-01-01 14:00:00,0.4612584267743527,0.038993582861207195,0.000246483269787768,0.009929751808344248
2020-01-01 15:00:00,0.4568298142800381,0.03846017481756707,0.00023404000867878022,0.009313995666958567
2020-01-01 16:00:00,0.4523760225893413,0.038445630145449425,0.00023264821618936026,0.009240176654239724
2020-01-01 17:00:00,0.4499597490889933,0.03862873601588761,0.00023216494827802444,0.009240309078281717
2020-01-01 18:00:00,0.43313353262314386,0.037435654513391335,0.000225724584025801,0.009163711031816124
2020-01-01 19:00:00,0.4354054400090737,0.03802653258458178,0.00022610741315831563,0.00908229069453581
2020-01-01 20:00:00,0.43398274199583375,0.03823458162528077,0.0002255365913524623,0.009035318805591986
2020-01-01 21:00:00,0.44816848248384555,0.039218954340171704,0.00023161177583747744,0.009268500787266834
2020-01-01 22:00:00,0.4515403833020833,0.03982094210581772,0.00023386705704073833,0.009337841558674035
