,production,imports,exports
2020-01-01 00:00:00,40997.87738800049,5649.829,2675.2593
2020-01-01 01:00:00,42801.680238723755,5609.589,2514.9985
2020-01-01 02:00:00,43259.03028869629,5158.6997,2618.4434
2020-01-01 03:00:00,43209.19493103027,5002.7734,2392.019
2020-01-01 04:00:00,43196.62233734131,4590.2695,2508.3464
2020-01-01 05:00:00,42039.624824523926,3698.458,2815.646
2020-01-01 06:00:00,41261.12315505976,3825.1646,3001.2488
2020-01-01 07:00:00,41890.13993835449,4153.283,2912.6873
2020-01-01 08:00:00,44893.579652786255,3806.1963,3330.431
2020-01-01 09:00:00,49000.3796749115,3697.5198,3427.648
2020-01-01 10:00:00,51858.09345245361,4070.2163,3827.5278
2020-01-01 11:00:00,53190.95430755615,3859.211,4340.249
2020-01-01 12:00:00,52557.72545623779,3646.1135,4134.4614
2020-01-01 13:00:00,50481.5776348114,3990.2063,3248.7703
2020-01-01 14:00:00,46519.69532203674,5360.547,2495.682
2020-01-01 15:00:00,45730.3052482605,6705.838,1955.3438
2020-01-01 16:00:00,48004.895153045654,6009.8066,1295.8268
2020-01-01 17:00:00,50592.636655807495,5104.298,2131.0151
2020-01-01 18:00:00,50709.84246444702,4584.2227,2621.9214
2020-01-01 19:00:00,51101.48729515076,4166.615,3180.5088
2020-01-01 20:00:00,50924.52516365051,4275.765,3474.5708
2020-01-01 21:00:00,49879.99861907959,3994.594,3922.0234
2020-01-01 22:00:00,48834.735370635986,3808.2625,4228.836
2020-01-01 23:00:00,49048.58552360535,3874.3174,3625.7737
2020-01-02 00:00:00,48901.647802352905,4064.2214,4011.2566
2020-01-02 01:00:00,48498.44251823425,4973.3887,4098.077
2020-01-02 02:00:00,47404.325691223145,6488.7,3874.2124
2020-01-02 03:00:00,46037.44457244873,7389.8555,3814.78
2020-01-02 04:00:00,45716.568490982056,7541.525,4578.635
2020-01-02 05:00:00,48134.701623916626,7707.8516,3991.1416
2020-01-02 06:00:00,50489.51307052607,6059.635,3423.7393
2020-01-02 07:00:00,54153.32978820801,4464.5317,3389.835
2020-01-02 08:00:00,58179.28474807739,4097.123,3244.9617
2020-01-02 09:00:00,61850.51466178894,4101.279,3534.5884
2020-01-02 10:00:00,61520.617290496826,4333.009,3206.472
2020-01-02 11:00:00,61080.72823524475,4671.255,3041.1538
2020-01-02 12:00:00,59844.51258087158,5484.0444,3106.7283
2020-01-02 13:00:00,57589.220026016235,7228.8325,3035.143
2020-01-02 14:00:00,55432.847940444946,8601.506,2840.3984
2020-01-02 15:00:00,55687.70782279968,8290.165,2334.4275
2020-01-02 16:00:00,58472.2707195282,6407.211,1918.256
2020-01-02 17:00:00,60799.381353378296,5115.3726,2618.8408
2020-01-02 18:00:00,61300.45296859741,5012.9014,3425.2573
2020-01-02 19:00:00,61688.82850456238,4228.0063,4929.458
2020-01-02 20:00:00,60520.32550239563,4150.6777,5334.571
2020-01-02 21:00:00,59489.34464073181,4436.3335,5563.635
2020-01-02 22:00:00,57570.48917388916,4772.859,6100.678
2020-01-02 23:00:00,58880.06714439392,4566.089,6514.3867
2020-01-03 00:00:00,60157.31804084778,4267.3486,6699.7817
2020-01-03 01:00:00,60079.8760471344,4307.3604,6830.8896
2020-01-03 02:00:00,60678.78956604004,4522.17,6585.3066
2020-01-03 03:00:00,61959.479221343994,4536.5674,6346.909
2020-01-03 04:00:00,63406.54200172424,3815.4326,6169.6377
2020-01-03 05:00:00,64221.01305770874,3365.3438,5941.8335
2020-01-03 06:00:00,66445.53725707997,3048.3164,5715.663
2020-01-03 07:00:00,67757.33822631836,2725.0986,5847.0254
2020-01-03 08:00:00,69575.15074539185,2240.7163,5726.668
2020-01-03 09:00:00,71367.73344802856,2060.9814,5716.3057
2020-01-03 10:00:00,72594.8786315918,1927.8401,6424.4004
2020-01-03 11:00:00,72272.8918056488,1734.7837,6298.4863
2020-01-03 12:00:00,70582.81862258911,1910.7124,5903.538
2020-01-03 13:00:00,69137.80950546265,2205.0925,5668.4673
2020-01-03 14:00:00,68923.36280441284,2072.8174,5625.0596
2020-01-03 15:00:00,70233.20513725281,1903.0062,5446.7896
2020-01-03 16:00:00,70484.71524429321,1746.9225,5183.2373
2020-01-03 17:00:00,71210.81726455688,1062.485,5547.857
2020-01-03 18:00:00,69602.75641059875,882.57996,6004.258
2020-01-03 19:00:00,68480.32251358032,830.5775,6803.9585
2020-01-03 20:00:00,66114.2349281311,909.05493,7143.46
2020-01-03 21:00:00,64375.63011550903,1012.5012,6963.5303
2020-01-03 22:00:00,62865.65321350098,1148.5112,7609.333
2020-01-03 23:00:00,61279.917222976685,1218.1237,7768.4795
2020-01-04 00:00:00,60173.345067977905,1268.2413,7577.694
2020-01-04 01:00:00,60185.944746017456,2012.4813,7462.183
2020-01-04 02:00:00,60384.136167526245,2657.0986,6194.309
2020-01-04 03:00:00,61537.048835754395,2752.2407,6002.0596
2020-01-04 04:00:00,63840.41025161743,2462.3926,6502.3384
2020-01-04 05:00:00,66080.91124153137,2325.7686,7013.4414
2020-01-04 06:00:00,67160.37128723133,1796.1726,7488.5386
2020-01-04 07:00:00,68191.9589881897,1328.0974,7843.328
2020-01-04 08:00:00,70523.9474105835,1168.78,7367.4277
2020-01-04 09:00:00,72148.35066604614,968.8825,6166.1406
2020-01-04 10:00:00,75449.55911254883,846.47375,6743.4526
2020-01-04 11:00:00,75622.35701370239,1039.7812,6912.26
2020-01-04 12:00:00,74530.20428657532,1137.655,7238.733
2020-01-04 13:00:00,73130.26539611816,1494.04,7041.6333
2020-01-04 14:00:00,71069.5027923584,1670.7888,6724.7583
2020-01-04 15:00:00,70949.22044372559,1786.4688,6585.635
2020-01-04 16:00:00,71505.48328018188,1675.1138,5671.8926
2020-01-04 17:00:00,70715.35057449341,1448.3738,6151.0835
2020-01-04 18:00:00,67960.23304367065,1583.7001,6587.901
2020-01-04 19:00:00,64293.67686653137,1628.3513,6461.759
2020-01-04 20:00:00,61218.198429107666,1835.0538,6504.1396
2020-01-04 21:00:00,58730.15978050232,2247.7886,6610.5366
2020-01-04 22:00:00,55492.17264556885,2873.9248,6410.2275
2020-01-04 23:00:00,51240.20352935791,3401.2522,5739.4404
2020-01-05 00:00:00,49165.783473968506,3309.5862,5758.3647
2020-01-05 01:00:00,47211.1327419281,3051.52,5515.672
2020-01-05 02:00:00,46544.74513053894,2797.1777,5049.3027
2020-01-05 03:00:00,45667.28966331482,3059.5737,4393.2
2020-01-05 04:00:00,45323.672859191895,3089.766,4621.229
2020-01-05 05:00:00,45518.67687988281,3340.1113,5159.429
2020-01-05 06:00:00,45508.99673736561,4330.1025,5379.205
2020-01-05 07:00:00,46009.484464645386,4902.134,4577.0107
2020-01-05 08:00:00,48212.795457839966,4865.2773,3667.878
2020-01-05 09:00:00,50622.89490318298,4771.6113,2685.6606
2020-01-05 10:00:00,52280.582748413086,4691.6445,2285.7886
2020-01-05 11:00:00,52166.9047832489,4329.0645,2167.8765
2020-01-05 12:00:00,51422.09461212158,4588.08,2203.6619
2020-01-05 13:00:00,50363.16708564758,5367.1157,2806.3262
2020-01-05 14:00:00,50456.84256744385,5486.662,3126.9875
2020-01-05 15:00:00,51796.95419883728,5941.1895,3024.0322
2020-01-05 16:00:00,54830.24489921564,5015.022,2653.4795
2020-01-05 17:00:00,56355.51746368408,3775.019,2638.949
2020-01-05 18:00:00,56370.08447647095,3293.9736,3597.76
2020-01-05 19:00:00,56236.5722618103,3295.4065,4720.7188
2020-01-05 20:00:00,56709.55972862244,3222.6863,5483.9272
2020-01-05 21:00:00,55913.6049079895,2717.045,5115.2725
2020-01-05 22:00:00,54950.31036567688,2795.6135,5510.547
2020-01-05 23:00:00,55395.56276702881,3151.8228,5764.551
2020-01-06 00:00:00,55338.4395198822,3009.685,5206.9746
2020-01-06 01:00:00,55014.43980026245,2784.47,5325.334
2020-01-06 02:00:00,54458.434589385986,2839.689,4531.8223
2020-01-06 03:00:00,55267.7198638916,3198.1448,4486.761
2020-01-06 04:00:00,55773.317527770996,3705.1748,5282.9385
2020-01-06 05:00:00,56039.32042884827,3546.685,5121.9746
2020-01-06 06:00:00,57719.001725082286,3271.7764,3545.1536
2020-01-06 07:00:00,58472.907539367676,3327.365,3034.355
2020-01-06 08:00:00,61074.49172401428,3219.565,3377.7622
2020-01-06 09:00:00,62771.69263458252,3307.6108,3436.0615
2020-01-06 10:00:00,64368.198165893555,3241.3875,3333.816
2020-01-06 11:00:00,65414.40676498413,3234.6,3645.7231
2020-01-06 12:00:00,64299.31268119812,3363.2524,3189.8303
2020-01-06 13:00:00,62808.9976272583,4028.5576,3094.4333
2020-01-06 14:00:00,60010.26421928406,5230.374,2757.7524
2020-01-06 15:00:00,60112.467250823975,5154.211,2046.3053
2020-01-06 16:00:00,63761.05991500849,4317.303,1949.8235
2020-01-06 17:00:00,65169.322858810425,3328.7285,2765.1033
2020-01-06 18:00:00,66261.6586971283,2683.3113,3612.884
2020-01-06 19:00:00,65727.89756393433,3016.7964,4731.683
2020-01-06 20:00:00,63837.91546058655,3102.3599,5560.506
2020-01-06 21:00:00,63394.37633514404,2922.7803,6208.6567
2020-01-06 22:00:00,63118.75262069702,3215.061,6475.738
2020-01-06 23:00:00,62254.08798980713,3037.5825,7226.3193
2020-01-07 00:00:00,62750.968952178955,3071.2798,7519.5034
2020-01-07 01:00:00,61521.00011062622,3210.4788,7228.6987
2020-01-07 02:00:00,61156.67276382446,3567.189,6818.717
2020-01-07 03:00:00,62217.69547653198,4418.4014,6604.979
2020-01-07 04:00:00,63549.27242279053,5107.2637,6643.103
2020-01-07 05:00:00,66770.15601730347,4618.431,5472.714
2020-01-07 06:00:00,69890.56225234969,4025.1475,4130.685
