,production,imports,exports
2017-01-01 00:00:00,68721.0,6978.924,694.896
2017-01-01 01:00:00,68146.79165649414,6874.66,764.744
2017-01-01 02:00:00,67261.58331298828,4957.564,878.428
2017-01-01 03:00:00,66679.375,4435.004,889.808
2017-01-01 04:00:00,66612.16668701172,4375.0,923.348
2017-01-01 05:00:00,66418.95837402344,4325.0,861.964
2017-01-01 06:00:00,66738.75,4236.52,770.408
2017-01-01 07:00:00,67446.75,4616.624,846.308
2017-01-01 08:00:00,68111.0,5076.456,850.568
2017-01-01 09:00:00,68916.5,5477.092,791.076
2017-01-01 10:00:00,69728.83337402344,5993.34,713.148
2017-01-01 11:00:00,70478.2857055664,6443.288,675.072
2017-01-01 12:00:00,70927.83331298828,5780.56,625.62
2017-01-01 13:00:00,68337.59997558594,4809.1357,599.908
2017-01-01 14:00:00,67280.66668701172,4427.46,625.832
2017-01-01 15:00:00,66551.60000610352,3647.684,667.74
2017-01-01 16:00:00,68233.0,4791.618,678.68
2017-01-01 17:00:00,69440.0,6559.588,559.484
2017-01-01 18:00:00,70146.0,7608.52,530.0
2017-01-01 19:00:00,70175.16662597656,7556.504,602.372
2017-01-01 20:00:00,68599.5,6496.56,633.192
2017-01-01 21:00:00,68113.33334350586,7167.852,642.716
2017-01-01 22:00:00,67941.0,7457.892,735.912
2017-01-01 23:00:00,67152.66668701172,4572.834,773.304
2017-01-02 00:00:00,65918.0,4274.128,915.648
2017-01-02 01:00:00,66028.4097290039,3903.386,982.684
2017-01-02 02:00:00,66177.81945800781,2437.01,1459.532
2017-01-02 03:00:00,65598.22918701172,2299.83,1472.368
2017-01-02 04:00:00,66139.63891601562,3329.38,1470.772
2017-01-02 05:00:00,67807.04864501953,3791.56,984.416
2017-01-02 06:00:00,69222.45837402344,5202.688,787.224
2017-01-02 07:00:00,71075.29162597656,6500.008,647.38
2017-01-02 08:00:00,72306.57141113281,7021.628,589.856
2017-01-02 09:00:00,72292.0,7062.412,578.028
2017-01-02 10:00:00,73882.0,6744.274,563.248
2017-01-02 11:00:00,74457.0,7309.212,596.18
2017-01-02 12:00:00,73976.0,6278.834,545.988
2017-01-02 13:00:00,73541.0,5846.54,591.636
2017-01-02 14:00:00,72620.0,4300.076,676.832
2017-01-02 15:00:00,72190.0,4265.648,729.464
