,Carbon intensity,Human carcinogenic toxicity,Fine particulate matter formation,Land use
2016-01-01 00:00:00,0.038969236425385315,0.0035420427334639103,5.306891394157971e-05,0.0017613683572936592
2016-01-01 01:00:00,0.039696906869719155,0.003517831882728558,5.3704826383005035e-05,0.0017756368710621442
2016-01-01 02:00:00,0.04060700297308716,0.0035039361567547906,5.448551121599121e-05,0.0018226932415335649
2016-01-01 03:00:00,0.04194356492050676,0.0035304273295733994,5.63041293834859e-05,0.0018453122009536717
2016-01-01 04:00:00,0.04106321870785589,0.0034984929164576777,5.466556283882552e-05,0.0018531177172028818
2016-01-01 05:00:00,0.0421810178167581,0.0035407726093490332,5.6602037946650214e-05,0.0018396613282045551
2016-01-01 06:00:00,0.04450171359853434,0.003612652084327195,5.920578338443549e-05,0.0018530517180537233
2016-01-01 07:00:00,0.046555494652382935,0.0037392952354845096,6.189302950549973e-05,0.0019279597660328128
2016-01-01 08:00:00,0.045432625408383505,0.0038093549108477198,6.145350841965919e-05,0.0019153994218327468
2016-01-01 09:00:00,0.044531162339986656,0.003868506310086554,6.127487314133964e-05,0.0019334240911827
2016-01-01 10:00:00,0.042547868910994435,0.003899205868697903,5.8464740930320313e-05,0.0019470848017604085
2016-01-01 11:00:00,0.04169887082631446,0.003907914307686248,5.799895618248967e-05,0.0019326644682098994
2016-01-01 12:00:00,0.041149586060209555,0.003920938560295794,5.698542410376955e-05,0.001929867015623824
2016-01-01 13:00:00,0.04096826285963957,0.003941474080308002,5.6648237111271485e-05,0.001932705733485195
2016-01-01 14:00:00,0.04017436866859534,0.003936360152342199,5.530386747141864e-05,0.0018693890354351786
2016-01-01 15:00:00,0.04064924664734563,0.003943551447436735,5.506239474666309e-05,0.0018457725510845307
2016-01-01 16:00:00,0.03937230898159179,0.0039208405105173256,5.339521113372592e-05,0.0017810773375926449
2016-01-01 17:00:00,0.039709522997701516,0.004038896807084502,5.3594542255281776e-05,0.0017903205443498104
2016-01-01 18:00:00,0.039713577994397106,0.004060517559597096,5.3682117670117816e-05,0.0017865953870097088
2016-01-01 19:00:00,0.04000386905138747,0.004079887286588132,5.4590902461841196e-05,0.0017895822636190292
2016-01-01 20:00:00,0.04002060814618481,0.0040968721730290265,5.4430372660647884e-05,0.0018033971202491633
2016-01-01 21:00:00,0.040567940711549844,0.004088099587203367,5.456600558432809e-05,0.0018312352065170876
2016-01-01 22:00:00,0.039729742710500525,0.004026817475014592,5.3094538865715426e-05,0.001816501096671101
2016-01-01 23:00:00,0.04046498954826068,0.004032522627672824,5.434596049259775e-05,0.0018364680218383503
2016-01-02 00:00:00,0.040907102268178806,0.00399976264632431,5.4385376272372196e-05,0.001847146038750024
2016-01-02 01:00:00,0.04186239344595399,0.004031722910975043,5.5361535875866726e-05,0.0018758940693117635
2016-01-02 02:00:00,0.04279172433420701,0.004061094679731019,5.614053294652355e-05,0.0019242828734793798
2016-01-02 03:00:00,0.04401359094502139,0.004107061608713157,5.807528501927732e-05,0.0019452369677371766
2016-01-02 04:00:00,0.042969005844550816,0.004072116593064184,5.6029063048299276e-05,0.00192612918112004
2016-01-02 05:00:00,0.04259627440551016,0.004050461110456897,5.6808528406947506e-05,0.001886527310203868
2016-01-02 06:00:00,0.043827279108269473,0.004105025343211309,5.907622166284276e-05,0.0018916921911584833
2016-01-02 07:00:00,0.04374510686446896,0.004156931717112876,5.989095839996692e-05,0.0018842859037221209
2016-01-02 08:00:00,0.04263390116238163,0.004162941590864277,5.917541983982981e-05,0.0018537220366147294
2016-01-02 09:00:00,0.04014087578467332,0.004095558218054828,5.678823721942952e-05,0.0018126768207238511
2016-01-02 10:00:00,0.03887257939892059,0.004139302282083747,5.490311647469309e-05,0.0018419494502604176
2016-01-02 11:00:00,0.039391224646253,0.004233920376023942,5.613183632181368e-05,0.0018711489798884213
2016-01-02 12:00:00,0.038963832628980254,0.004244291082195274,5.516194054147929e-05,0.0018783859108251271
2016-01-02 13:00:00,0.03812591756199473,0.004192283668292969,5.3895655583732434e-05,0.0018267937355480274
2016-01-02 14:00:00,0.03826519072092575,0.004159099151135594,5.3548617890202914e-05,0.0017884902072726834
2016-01-02 15:00:00,0.038604661378301174,0.004130734228807474,5.3352692870990196e-05,0.0017583688135169556
2016-01-02 16:00:00,0.03964608217463737,0.004103203573489056,5.342255264284377e-05,0.0017271001657145782
2016-01-02 17:00:00,0.03982687559930499,0.004102207612103956,5.308427860557659e-05,0.0017158542260624742
2016-01-02 18:00:00,0.04003621000840683,0.0041105027933431935,5.327197099656164e-05,0.0017197899587081179
2016-01-02 19:00:00,0.039611573888639305,0.004075065626609853,5.331193109603367e-05,0.0016527901430875836
2016-01-02 20:00:00,0.03874973994416692,0.003999465335193187,5.193324256027607e-05,0.0016751301424332591
2016-01-02 21:00:00,0.039599579091472756,0.004026332285317414,5.298520062654571e-05,0.0017245914716695612
2016-01-02 22:00:00,0.03966518727643543,0.004032907866438928,5.286700884113068e-05,0.0017433241238242363
2016-01-02 23:00:00,0.04042445499014982,0.00399457351032092,5.370105129234221e-05,0.0017769701452575695
2016-01-03 00:00:00,0.03974149383121988,0.003916137584155275,5.324162741105514e-05,0.0017834547458484536
2016-01-03 01:00:00,0.041586855132817194,0.003915322293043479,5.491812808768712e-05,0.0018545557421501024
2016-01-03 02:00:00,0.04417580473420491,0.003927521994183745,5.692046536166216e-05,0.001961825384645447
2016-01-03 03:00:00,0.046613083695356,0.00397246967375999,5.976319463494865e-05,0.00203035143145354
2016-01-03 04:00:00,0.04570354350458272,0.003923117968445903,5.7789072550612726e-05,0.0020321336220165444
2016-01-03 05:00:00,0.045538763357368464,0.003922462255907456,5.8787207598160096e-05,0.001989360842763426
2016-01-03 06:00:00,0.04591872553455791,0.0040398819738365,6.056171616192421e-05,0.001968704242968079
2016-01-03 07:00:00,0.04622255014876675,0.004156495867003061,6.170635297267428e-05,0.0019701097551360056
2016-01-03 08:00:00,0.03671062987713937,0.0038746880782458666,4.4994003047803095e-05,0.0018691594922130741
2016-01-03 09:00:00,0.03534837290106901,0.0038767658508516703,4.438809163519442e-05,0.0018320993235569853
2016-01-03 10:00:00,0.03326364878600087,0.0038384250536813323,4.2586116969103845e-05,0.00173056584114294
2016-01-03 11:00:00,0.03325724592342176,0.0038863798348173742,4.296982646058231e-05,0.0017652616692439347
2016-01-03 12:00:00,0.032117432525006116,0.003846900883537559,4.14838062494454e-05,0.0017347303335156995
2016-01-03 13:00:00,0.03281056596947851,0.0039007721964848733,4.236926648506686e-05,0.0017506770678543675
2016-01-03 14:00:00,0.032183150475718576,0.0038607789056166446,4.1431674868097045e-05,0.0016880764888551707
2016-01-03 15:00:00,0.03250690098187415,0.0038831978556319083,4.1967955400395644e-05,0.0016988330847773128
2016-01-03 16:00:00,0.03005623146225941,0.003778253324078145,3.9593663979433235e-05,0.001636698617991106
2016-01-03 17:00:00,0.03158957570922927,0.0038824811173978767,4.180955024322345e-05,0.0016595668674304301
2016-01-03 18:00:00,0.03101185964717069,0.003849925802200159,4.1139750732943815e-05,0.001641053439547466
2016-01-03 19:00:00,0.037372347551608565,0.004018616312072834,5.312036477395769e-05,0.0016978959146383475
2016-01-03 20:00:00,0.03636603278725624,0.003922989999616938,5.176921171476917e-05,0.0016799721918463015
2016-01-03 21:00:00,0.037547478620589235,0.003927759520544374,5.291747263153729e-05,0.0017268728488249521
2016-01-03 22:00:00,0.03689982827569031,0.0038483593132168795,5.147567921930569e-05,0.0016940157034775933
2016-01-03 23:00:00,0.03845277663857212,0.0039038041898104285,5.290507426465266e-05,0.0017110973995134993
2016-01-04 00:00:00,0.03896286383531287,0.003908012855841749,5.2896826003795307e-05,0.0017599893721004169
2016-01-04 01:00:00,0.03981425805890612,0.003953863195999572,5.3684781506677964e-05,0.0017788150408431572
2016-01-04 02:00:00,0.04018236545921221,0.003970619868664841,5.39591859961186e-05,0.0018055654385345057
2016-01-04 03:00:00,0.04100254537652253,0.004002247344977203,5.425585110758951e-05,0.0017596727287812676
2016-01-04 04:00:00,0.03602081143652141,0.0037665848947456963,4.199040873995808e-05,0.0016636242549972864
2016-01-04 05:00:00,0.04075556495015903,0.003793597068863166,4.5219769550776586e-05,0.0016178332880510456
2016-01-04 06:00:00,0.04760335321260439,0.0037751795103641507,4.681557300518377e-05,0.0015920660029235983
2016-01-04 07:00:00,0.05603805417867993,0.0037867423039204527,4.992842118951825e-05,0.001625239349093715
2016-01-04 08:00:00,0.06196851529240221,0.0038336222064425463,5.133172288195289e-05,0.001672921820081042
2016-01-04 09:00:00,0.06430413880094045,0.0038864549292738186,5.257870095465123e-05,0.0017238162650859447
2016-01-04 10:00:00,0.06542643504146756,0.003943560847732944,5.386320252574178e-05,0.00177446668868731
2016-01-04 11:00:00,0.06578820308572489,0.003908566313936295,5.340435245181763e-05,0.0017621924683616974
2016-01-04 12:00:00,0.06628751270013511,0.003860175358105919,5.2854692516704144e-05,0.0017418729901928004
2016-01-04 13:00:00,0.0669925629248102,0.003795595622427353,5.2444871342191015e-05,0.00171943790366681
2016-01-04 14:00:00,0.06689038980693736,0.003725685402758032,5.227445893187924e-05,0.0016930671986382622
2016-01-04 15:00:00,0.06888781328066156,0.0037317028570873997,5.4395357945812086e-05,0.0016852100236641786
2016-01-04 16:00:00,0.0691932017748611,0.0037433853331965052,5.607635845451188e-05,0.0016624691957244872
2016-01-04 17:00:00,0.06855089404432496,0.0037998834061176183,5.6079648961517137e-05,0.0016620979928055784
2016-01-04 18:00:00,0.06796751852440998,0.0038315586225734924,5.4381854224938194e-05,0.0016703349800958503
2016-01-04 19:00:00,0.06744454455411751,0.0037372831168889903,5.1802198220005605e-05,0.0016392208386926694
2016-01-04 20:00:00,0.061234737713011,0.0037046396637960386,5.0352958572869215e-05,0.0016124991474136202
2016-01-04 21:00:00,0.054353101211702524,0.0037442020481024993,4.998352949455196e-05,0.0016218726042299095
2016-01-04 22:00:00,0.04951311873990411,0.0037177835108147014,4.956419141392661e-05,0.0016178588603395407
2016-01-04 23:00:00,0.04308237136400502,0.0037657045948041395,4.9191425497015704e-05,0.0016859908255311207
2016-01-05 00:00:00,0.038314489131161436,0.0037847053780066158,4.889950577005234e-05,0.001710747717364077
2016-01-05 01:00:00,0.03834503625986931,0.003819388064659868,4.9215087225313644e-05,0.0017327182116966167
2016-01-05 02:00:00,0.03933259591549331,0.0038564108338079903,5.0131263568328504e-05,0.001753051473725492
2016-01-05 03:00:00,0.040697018304077424,0.003932542614554303,5.267820172145972e-05,0.0017671822533345673
