,production,imports,exports
2016-01-01 00:00:00,62624.0,1574.0,2699.012
2016-01-01 01:00:00,62219.811096191406,1614.0,2494.864
2016-01-01 02:00:00,60290.022216796875,1833.0,1990.656
2016-01-01 03:00:00,60025.03332519531,1081.0,2975.8481
2016-01-01 04:00:00,59732.1110534668,488.824,3196.052
2016-01-01 05:00:00,60184.55554199219,303.06,3405.28
2016-01-01 06:00:00,60177.16662597656,476.956,2822.532
2016-01-01 07:00:00,60113.40002441406,265.756,3256.1719
2016-01-01 08:00:00,62729.56658935547,32.144,5095.2197
2016-01-01 09:00:00,63923.83331298828,48.56,5024.132
2016-01-01 10:00:00,65022.85711669922,25.34,5404.592
2016-01-01 11:00:00,64716.714294433594,149.718,5115.916
2016-01-01 12:00:00,65165.285705566406,27.436,5527.632
2016-01-01 13:00:00,64239.11901855469,358.216,6307.424
2016-01-01 14:00:00,64594.8571472168,1315.71,7020.54
2016-01-01 15:00:00,65357.07144165039,1476.76,7432.116
2016-01-01 16:00:00,65279.57144165039,1265.51,7323.016
2016-01-01 17:00:00,68588.8571472168,1387.47,8154.74
2016-01-01 18:00:00,69075.42855834961,829.84,7878.852
2016-01-01 19:00:00,67204.83334350586,35.416,6186.984
2016-01-01 20:00:00,66911.66665649414,69.884,6000.94
2016-01-01 21:00:00,65614.83334350586,207.012,5463.236
2016-01-01 22:00:00,64735.0,751.51196,4271.744
2016-01-01 23:00:00,63396.70001220703,888.628,4263.944
2016-01-02 00:00:00,61479.0,1018.1,3974.808
2016-01-02 01:00:00,60435.811096191406,453.75403,4642.36
2016-01-02 02:00:00,59233.022216796875,1162.9,6501.316
2016-01-02 03:00:00,58872.03332519531,1341.42,6957.08
2016-01-02 04:00:00,59116.1110534668,1622.92,6725.412
2016-01-02 05:00:00,61225.55554199219,883.98,6567.832
2016-01-02 06:00:00,61813.16662597656,181.528,5064.7
2016-01-02 07:00:00,64756.40002441406,115.848,4943.268
2016-01-02 08:00:00,67511.5668334961,123.636,5104.248
2016-01-02 09:00:00,66885.66668701172,154.184,5016.34
2016-01-02 10:00:00,68163.2857055664,169.712,4992.04
2016-01-02 11:00:00,69773.7142944336,331.69598,4583.708
2016-01-02 12:00:00,68703.2857055664,290.112,4327.248
2016-01-02 13:00:00,67788.2857055664,97.88,5019.124
2016-01-02 14:00:00,68129.19046020508,37.02,5569.948
2016-01-02 15:00:00,68407.23812866211,23.852,6010.984
2016-01-02 16:00:00,70023.57144165039,36.632,6042.048
2016-01-02 17:00:00,72813.8571472168,91.328,5882.924
2016-01-02 18:00:00,72657.42855834961,740.692,5757.604
2016-01-02 19:00:00,70408.83334350586,677.572,5583.852
2016-01-02 20:00:00,67970.16665649414,564.368,5674.128
2016-01-02 21:00:00,68315.83334350586,744.732,5147.8643
2016-01-02 22:00:00,68691.0,1080.424,4549.6
2016-01-02 23:00:00,65845.70001220703,1329.804,3876.844
2016-01-03 00:00:00,63358.0,1711.88,3314.2559
2016-01-03 01:00:00,60625.811096191406,1646.452,2992.108
2016-01-03 02:00:00,56784.022216796875,1811.432,2914.984
2016-01-03 03:00:00,55004.03332519531,1407.6581,3864.092
2016-01-03 04:00:00,54777.1110534668,2337.154,3483.004
2016-01-03 05:00:00,56520.55554199219,1573.524,2668.276
2016-01-03 06:00:00,58403.16662597656,1954.302,3504.0479
2016-01-03 07:00:00,61129.40002441406,1960.7941,4167.552
2016-01-03 08:00:00,63425.39990234375,1399.72,4708.548
2016-01-03 09:00:00,65452.16662597656,197.328,4138.704
2016-01-03 10:00:00,66212.0,1018.238,5483.312
2016-01-03 11:00:00,68329.0,1877.5681,5534.3438
2016-01-03 12:00:00,67303.0,626.404,4933.856
2016-01-03 13:00:00,67465.83331298828,301.67,4986.204
2016-01-03 14:00:00,68210.0,1493.0,6719.8877
2016-01-03 15:00:00,68125.5,2176.09,6734.232
2016-01-03 16:00:00,67703.0,2198.01,6474.268
2016-01-03 17:00:00,72210.0,1826.03,7276.7197
2016-01-03 18:00:00,71906.0,473.678,5625.68
2016-01-03 19:00:00,69988.83334350586,639.48804,4729.868
2016-01-03 20:00:00,67792.16665649414,679.18,4687.936
2016-01-03 21:00:00,67126.83334350586,1098.656,4518.56
2016-01-03 22:00:00,65619.0,1720.696,3330.1519
2016-01-03 23:00:00,65121.69998168945,2040.594,5347.544
2016-01-04 00:00:00,64681.0,2201.86,5671.976
2016-01-04 01:00:00,63942.48571777344,2196.23,5984.644
2016-01-04 02:00:00,63532.37139892578,2050.01,7281.452
2016-01-04 03:00:00,63018.47933959961,2006.33,6994.852
2016-01-04 04:00:00,64814.142822265625,2218.03,6570.744
2016-01-04 05:00:00,69174.42846679688,2222.9739,5775.7637
2016-01-04 06:00:00,73598.71423339844,1764.5759,4638.208
2016-01-04 07:00:00,76805.0,271.46,4440.6357
2016-01-04 08:00:00,79077.0,284.0,5150.568
2016-01-04 09:00:00,79579.0,200.492,5612.36
2016-01-04 10:00:00,81139.0,146.136,7172.724
2016-01-04 11:00:00,80506.0,79.708,6788.556
2016-01-04 12:00:00,79243.0,92.9,6317.836
2016-01-04 13:00:00,78223.0,84.624,6513.86
2016-01-04 14:00:00,77070.0,61.564,7114.9
2016-01-04 15:00:00,77757.0,173.848,7908.24
2016-01-04 16:00:00,79534.0,634.12,7983.98
2016-01-04 17:00:00,82556.0,295.0,7646.924
2016-01-04 18:00:00,82639.0,178.24,7278.328
2016-01-04 19:00:00,78551.0,181.324,5901.3877
2016-01-04 20:00:00,75283.33332824707,732.004,4948.016
2016-01-04 21:00:00,74632.25,824.276,4751.936
2016-01-04 22:00:00,73139.0,507.792,5058.348
2016-01-04 23:00:00,69918.5,2300.662,6396.3877
2016-01-05 00:00:00,68098.0,2184.68,6448.7803
2016-01-05 01:00:00,67938.33331298828,2145.98,6945.464
2016-01-05 02:00:00,67130.66668701172,2182.25,7517.576
2016-01-05 03:00:00,67780.0,2155.45,8242.368
2016-01-05 04:00:00,68812.33337402344,2189.8,6994.516
2016-01-05 05:00:00,71524.66662597656,2216.418,5944.212
2016-01-05 06:00:00,75913.0,2427.844,6362.492
2016-01-05 07:00:00,79202.0,2020.81,6922.712
2016-01-05 08:00:00,80457.0,1238.76,7587.624
2016-01-05 09:00:00,80104.0,903.6,7179.8877
2016-01-05 10:00:00,80356.0,1385.92,7494.724
2016-01-05 11:00:00,80540.0,1661.4341,7574.368
2016-01-05 12:00:00,79690.0,1292.28,7357.284
2016-01-05 13:00:00,78136.0,2209.79,7513.7
2016-01-05 14:00:00,76745.0,2316.234,7427.4043
2016-01-05 15:00:00,77020.0,2442.926,7713.908
2016-01-05 16:00:00,79504.0,2688.99,7830.16
2016-01-05 17:00:00,82598.0,2175.8,7321.816
2016-01-05 18:00:00,82395.0,1069.386,6883.18
2016-01-05 19:00:00,78563.0,118.956,6554.564
2016-01-05 20:00:00,74246.0,66.2,5831.728
2016-01-05 21:00:00,72599.0,223.164,5584.88
2016-01-05 22:00:00,69925.0,2206.346,4449.408
2016-01-05 23:00:00,68131.0,2413.32,4695.6123
2016-01-06 00:00:00,67215.0,2264.01,4600.5
2016-01-06 01:00:00,67744.5,2200.78,5739.752
2016-01-06 02:00:00,67106.0,2183.32,7126.352
